elapsed_sec,run_id,leg,temp_c,humidity_pct,status,data_missing
130,7,customs_hub_hold,6.03,54.0,OK,False
131,7,customs_hub_hold,5.83,57.2,OK,False
132,7,customs_hub_hold,6.01,57.3,OK,False
133,7,customs_hub_hold,5.99,53.4,OK,False
134,7,customs_hub_hold,6.17,56.9,OK,False
135,7,last_mile_delivery,5.06,48.9,OK,False
136,7,last_mile_delivery,5.04,46.1,OK,False
137,7,last_mile_delivery,4.9,50.7,OK,False
138,7,last_mile_delivery,5.02,49.4,OK,False
139,7,last_mile_delivery,4.99,48.0,OK,False
140,7,last_mile_delivery,5.19,46.3,OK,False
141,7,last_mile_delivery,4.81,47.9,OK,False
142,7,last_mile_delivery,5.08,47.2,OK,False
143,7,last_mile_delivery,5.13,48.3,OK,False
144,7,last_mile_delivery,4.94,50.6,OK,False
145,7,last_mile_delivery,4.87,50.9,OK,False
146,7,last_mile_delivery,4.85,48.5,OK,False
147,7,last_mile_delivery,4.91,48.6,OK,False
148,7,last_mile_delivery,4.96,50.8,OK,False
149,7,last_mile_delivery,5.04,48.8,OK,False
150,7,last_mile_delivery,4.95,50.4,OK,False
151,7,last_mile_delivery,5.08,50.8,OK,False
152,7,last_mile_delivery,5.04,48.0,OK,False
153,7,last_mile_delivery,4.82,46.4,OK,False
154,7,last_mile_delivery,5.01,45.9,OK,False
155,7,last_mile_delivery,4.93,45.6,OK,False
156,7,last_mile_delivery,5.15,46.0,OK,False
157,7,last_mile_delivery,5.07,47.1,OK,False
158,7,last_mile_delivery,5.17,50.8,OK,False
159,7,last_mile_delivery,4.88,50.6,OK,False
160,7,last_mile_delivery,5.04,45.6,OK,False
161,7,last_mile_delivery,4.95,50.0,OK,False
162,7,last_mile_delivery,4.98,48.6,OK,False
163,7,last_mile_delivery,4.91,48.5,OK,False
164,7,last_mile_delivery,5.13,47.8,OK,False
0,8,cold_storage_loading,4.12,42.2,OK,False
1,8,cold_storage_loading,3.81,47.3,OK,False
2,8,cold_storage_loading,4.14,44.5,OK,False
3,8,cold_storage_loading,4.03,42.1,OK,False
4,8,cold_storage_loading,4.13,46.5,OK,False
5,8,cold_storage_loading,3.93,43.5,OK,False
6,8,cold_storage_loading,3.96,44.9,OK,False
7,8,cold_storage_loading,4.15,43.3,OK,False
8,8,cold_storage_loading,4.06,45.0,OK,False
9,8,cold_storage_loading,3.93,45.4,OK,False
10,8,cold_storage_loading,4.13,42.9,OK,False
11,8,cold_storage_loading,3.91,45.5,OK,False
12,8,cold_storage_loading,3.9,43.6,OK,False
13,8,cold_storage_loading,4.03,47.0,OK,False
14,8,cold_storage_loading,4.13,46.7,OK,False
15,8,cold_storage_loading,3.8,47.2,OK,False
16,8,cold_storage_loading,4.03,46.3,OK,False
17,8,cold_storage_loading,3.89,43.8,OK,False
18,8,cold_storage_loading,4.02,43.4,OK,False
19,8,cold_storage_loading,4.04,46.7,OK,False
20,8,cold_storage_loading,3.98,44.9,OK,False
21,8,cold_storage_loading,4.05,45.7,OK,False
22,8,cold_storage_loading,4.04,46.1,OK,False
23,8,cold_storage_loading,3.83,44.2,OK,False
24,8,cold_storage_loading,3.92,44.3,OK,False
25,8,cold_storage_loading,4.1,42.5,OK,False
26,8,cold_storage_loading,3.87,42.4,OK,False
27,8,cold_storage_loading,4.14,46.0,OK,False
28,8,cold_storage_loading,3.83,46.9,OK,False
29,8,cold_storage_loading,3.92,47.9,OK,False
30,8,highway_transit,5.0,51.4,OK,False
31,8,highway_transit,4.9,51.0,OK,False
32,8,highway_transit,5.05,47.7,OK,False
33,8,highway_transit,5.1,50.8,OK,False
34,8,highway_transit,4.89,50.2,OK,False
35,8,highway_transit,4.83,47.0,OK,False
36,8,highway_transit,4.99,48.0,OK,False
37,8,highway_transit,4.98,50.5,OK,False
38,8,highway_transit,4.8,48.1,OK,False
39,8,highway_transit,5.05,50.8,OK,False
40,8,highway_transit,5.02,51.4,OK,False
41,8,highway_transit,4.81,48.5,OK,False
42,8,highway_transit,5.1,51.9,OK,False
43,8,highway_transit,4.82,50.1,OK,False
44,8,highway_transit,5.06,47.0,OK,False
45,8,highway_transit,5.1,52.6,OK,False
46,8,highway_transit,4.82,49.9,OK,False
47,8,highway_transit,4.98,49.0,OK,False
48,8,highway_transit,4.87,48.2,OK,False
49,8,highway_transit,4.88,47.3,OK,False
50,8,highway_transit,5.07,49.4,OK,False
51,8,highway_transit,5.12,50.9,OK,False
52,8,highway_transit,4.84,52.0,OK,False
53,8,highway_transit,5.18,47.1,OK,False
54,8,highway_transit,4.92,49.7,OK,False
55,8,highway_transit,4.98,48.5,OK,False
56,8,highway_transit,4.83,50.1,OK,False
57,8,highway_transit,4.99,49.6,OK,False
58,8,highway_transit,5.16,50.9,OK,False
59,8,highway_transit,5.0,51.7,OK,False
60,8,highway_transit,5.09,49.0,OK,False
61,8,highway_transit,4.8,50.1,OK,False
62,8,highway_transit,5.11,47.4,OK,False
63,8,highway_transit,5.11,48.8,OK,False
64,8,highway_transit,5.18,47.0,OK,False
65,8,highway_transit,5.03,47.2,OK,False
66,8,highway_transit,5.03,51.3,OK,False
67,8,highway_transit,5.1,51.7,OK,False
68,8,highway_transit,5.05,51.6,OK,False
69,8,highway_transit,4.96,51.8,OK,False
70,8,highway_transit,5.03,49.3,OK,False
71,8,highway_transit,4.92,49.4,OK,False
72,8,highway_transit,5.17,48.6,OK,False
73,8,highway_transit,5.08,48.0,OK,False
74,8,highway_transit,4.88,51.1,OK,False
75,8,highway_transit,4.91,48.5,OK,False
76,8,highway_transit,4.84,48.2,OK,False
77,8,highway_transit,4.86,52.8,OK,False
78,8,highway_transit,4.99,51.5,OK,False
79,8,highway_transit,5.04,50.3,OK,False
80,8,highway_transit,4.98,50.1,OK,False
81,8,highway_transit,5.0,51.9,OK,False
82,8,highway_transit,4.87,52.6,OK,False
83,8,highway_transit,5.13,50.1,OK,False
84,8,highway_transit,5.18,47.8,OK,False
85,8,highway_transit,5.15,49.0,OK,False
86,8,highway_transit,5.13,50.0,OK,False
87,8,highway_transit,5.04,52.1,OK,False
88,8,highway_transit,4.98,51.9,OK,False
89,8,highway_transit,4.96,47.9,OK,False
90,8,customs_hub_hold,6.14,55.3,OK,False
91,8,customs_hub_hold,6.08,56.9,OK,False
92,8,customs_hub_hold,5.82,54.6,OK,False
93,8,customs_hub_hold,6.0,55.3,OK,False
94,8,customs_hub_hold,5.83,55.1,OK,False
95,8,customs_hub_hold,6.04,57.1,OK,False
96,8,customs_hub_hold,5.93,57.2,OK,False
97,8,customs_hub_hold,5.92,57.6,OK,False
98,8,customs_hub_hold,5.87,54.7,OK,False
99,8,customs_hub_hold,5.91,53.2,OK,False
100,8,customs_hub_hold,5.81,55.0,OK,False
101,8,customs_hub_hold,6.02,52.0,OK,False
102,8,customs_hub_hold,5.97,52.2,OK,False
103,8,customs_hub_hold,6.0,53.4,OK,False
104,8,customs_hub_hold,5.82,53.6,OK,False
105,8,customs_hub_hold,6.12,52.7,OK,False
106,8,customs_hub_hold,5.98,56.5,OK,False
107,8,customs_hub_hold,6.13,55.8,OK,False
108,8,customs_hub_hold,6.0,53.3,OK,False
109,8,customs_hub_hold,5.85,53.2,OK,False
110,8,customs_hub_hold,6.08,52.3,OK,False
111,8,customs_hub_hold,6.15,53.7,OK,False
112,8,customs_hub_hold,6.02,52.1,OK,False
113,8,customs_hub_hold,6.17,55.1,OK,False
114,8,customs_hub_hold,6.18,54.8,OK,False
115,8,customs_hub_hold,5.85,56.7,OK,False
116,8,customs_hub_hold,5.98,54.8,OK,False
117,8,customs_hub_hold,5.88,57.0,OK,False
118,8,customs_hub_hold,5.97,55.0,OK,False
119,8,customs_hub_hold,5.89,55.6,OK,False
120,8,customs_hub_hold,5.84,57.9,OK,False
121,8,customs_hub_hold,5.8,52.7,OK,False
122,8,customs_hub_hold,6.13,57.8,OK,False
123,8,customs_hub_hold,5.94,57.4,OK,False
124,8,customs_hub_hold,6.03,55.2,OK,False
125,8,customs_hub_hold,6.02,52.5,OK,False
126,8,customs_hub_hold,6.11,57.9,OK,False
127,8,customs_hub_hold,5.85,53.5,OK,False
128,8,customs_hub_hold,6.15,56.3,OK,False
129,8,customs_hub_hold,5.91,54.2,OK,False
130,8,customs_hub_hold,6.1,55.9,OK,False
131,8,customs_hub_hold,6.07,52.2,OK,False
132,8,customs_hub_hold,6.07,57.7,OK,False
133,8,customs_hub_hold,5.95,53.2,OK,False
134,8,customs_hub_hold,5.83,57.4,OK,False
135,8,last_mile_delivery,5.04,49.2,OK,False
136,8,last_mile_delivery,4.97,45.3,OK,False
137,8,last_mile_delivery,4.83,49.6,OK,False
138,8,last_mile_delivery,4.85,46.6,OK,False
139,8,last_mile_delivery,4.94,45.1,OK,False
140,8,last_mile_delivery,4.98,47.5,OK,False
141,8,last_mile_delivery,5.07,47.0,OK,False
142,8,last_mile_delivery,5.14,45.7,OK,False
143,8,last_mile_delivery,5.15,46.4,OK,False
144,8,last_mile_delivery,4.92,45.7,OK,False
145,8,last_mile_delivery,4.84,46.5,OK,False
146,8,last_mile_delivery,4.86,48.8,OK,False
147,8,last_mile_delivery,5.06,47.3,OK,False
148,8,last_mile_delivery,5.06,48.6,OK,False
149,8,last_mile_delivery,4.92,50.6,OK,False
150,8,last_mile_delivery,5.19,48.3,OK,False
151,8,last_mile_delivery,5.13,48.1,OK,False
152,8,last_mile_delivery,4.99,50.8,OK,False
153,8,last_mile_delivery,4.84,46.7,OK,False
154,8,last_mile_delivery,5.01,48.6,OK,False
155,8,last_mile_delivery,5.08,46.9,OK,False
156,8,last_mile_delivery,4.84,46.3,OK,False
157,8,last_mile_delivery,4.86,47.3,OK,False
158,8,last_mile_delivery,4.82,48.3,OK,False
159,8,last_mile_delivery,5.11,45.4,OK,False
160,8,last_mile_delivery,4.98,47.7,OK,False
161,8,last_mile_delivery,4.8,48.6,OK,False
162,8,last_mile_delivery,5.11,47.1,OK,False
163,8,last_mile_delivery,5.07,49.2,OK,False
164,8,last_mile_delivery,5.09,48.2,OK,False
0,9,cold_storage_loading,4.11,44.3,OK,False
1,9,cold_storage_loading,3.85,42.8,OK,False
2,9,cold_storage_loading,4.0,43.8,OK,False
3,9,cold_storage_loading,4.1,47.8,OK,False
4,9,cold_storage_loading,3.88,46.8,OK,False
5,9,cold_storage_loading,4.02,45.5,OK,False
6,9,cold_storage_loading,3.83,45.4,OK,False
7,9,cold_storage_loading,4.1,42.8,OK,False
8,9,cold_storage_loading,4.06,43.3,OK,False
9,9,cold_storage_loading,4.09,46.8,OK,False
10,9,cold_storage_loading,4.18,47.6,OK,False
11,9,cold_storage_loading,4.08,43.6,OK,False
12,9,cold_storage_loading,3.93,44.9,OK,False
13,9,cold_storage_loading,3.85,47.8,OK,False
14,9,cold_storage_loading,3.93,47.6,OK,False
15,9,cold_storage_loading,3.9,44.1,OK,False
16,9,cold_storage_loading,4.1,43.4,OK,False
17,9,cold_storage_loading,3.91,44.6,OK,False
18,9,cold_storage_loading,4.03,43.0,OK,False
19,9,cold_storage_loading,4.12,46.1,OK,False
20,9,cold_storage_loading,4.07,43.5,OK,False
21,9,cold_storage_loading,4.04,43.3,OK,False
22,9,cold_storage_loading,3.92,46.7,OK,False
23,9,cold_storage_loading,3.84,42.8,OK,False
24,9,cold_storage_loading,4.15,46.4,OK,False
25,9,cold_storage_loading,4.12,45.3,OK,False
26,9,cold_storage_loading,3.97,44.3,OK,False
27,9,cold_storage_loading,4.03,46.9,OK,False
28,9,cold_storage_loading,4.14,46.1,OK,False
29,9,cold_storage_loading,4.1,46.3,OK,False
30,9,highway_transit,5.11,47.8,OK,False
31,9,highway_transit,5.13,49.6,OK,False
32,9,highway_transit,4.89,51.1,OK,False
33,9,highway_transit,5.07,47.7,OK,False
34,9,highway_transit,4.96,51.0,OK,False
35,9,highway_transit,4.99,48.9,OK,False
36,9,highway_transit,4.97,49.4,OK,False
37,9,highway_transit,4.87,51.6,OK,False
38,9,highway_transit,5.05,50.4,OK,False
39,9,highway_transit,4.84,51.8,OK,False
40,9,highway_transit,5.08,51.6,OK,False
41,9,highway_transit,5.07,47.5,OK,False
42,9,highway_transit,4.92,50.0,OK,False
43,9,highway_transit,4.99,52.6,OK,False
44,9,highway_transit,5.01,50.0,OK,False
45,9,highway_transit,4.82,51.4,OK,False
46,9,highway_transit,5.04,50.4,OK,False
47,9,highway_transit,5.12,51.5,OK,False
48,9,highway_transit,4.82,47.6,OK,False
49,9,highway_transit,4.94,47.6,OK,False
50,9,highway_transit,5.18,50.1,OK,False
51,9,highway_transit,5.11,47.9,OK,False
52,9,highway_transit,4.98,49.8,OK,False
53,9,highway_transit,4.96,47.2,OK,False
54,9,highway_transit,4.85,49.6,OK,False
55,9,highway_transit,5.12,50.5,OK,False
56,9,highway_transit,5.14,51.9,OK,False
57,9,highway_transit,4.89,52.0,OK,False
58,9,highway_transit,5.12,51.7,OK,False
59,9,highway_transit,5.04,50.3,OK,False
60,9,highway_transit,4.82,52.3,OK,False
61,9,highway_transit,5.1,51.9,OK,False
62,9,highway_transit,4.94,52.7,OK,False
63,9,highway_transit,4.94,51.8,OK,False
64,9,highway_transit,4.86,49.6,OK,False
65,9,highway_transit,4.95,49.3,OK,False
66,9,highway_transit,4.9,48.0,OK,False
67,9,highway_transit,4.97,48.8,OK,False
68,9,highway_transit,4.84,50.1,OK,False
69,9,highway_transit,4.88,50.5,OK,False
70,9,highway_transit,4.9,52.1,OK,False
71,9,highway_transit,5.1,49.7,OK,False
72,9,highway_transit,5.04,51.4,OK,False
73,9,highway_transit,4.98,49.8,OK,False
74,9,highway_transit,5.04,50.2,OK,False
75,9,highway_transit,5.15,51.6,OK,False
76,9,highway_transit,4.83,47.6,OK,False
77,9,highway_transit,4.95,49.2,OK,False
78,9,highway_transit,5.09,51.8,OK,False
79,9,highway_transit,5.05,52.7,OK,False
80,9,highway_transit,5.05,50.4,OK,False
81,9,highway_transit,4.81,48.5,OK,False
82,9,highway_transit,5.07,52.9,OK,False
83,9,highway_transit,4.96,52.6,OK,False
84,9,highway_transit,5.11,51.3,OK,False
85,9,highway_transit,4.92,49.3,OK,False
86,9,highway_transit,4.96,48.7,OK,False
87,9,highway_transit,5.07,50.8,OK,False
88,9,highway_transit,5.15,52.2,OK,False
89,9,highway_transit,5.18,51.5,OK,False
90,9,customs_hub_hold,6.1,54.7,OK,False
91,9,customs_hub_hold,6.18,55.7,OK,False
92,9,customs_hub_hold,6.04,55.5,OK,False
93,9,customs_hub_hold,5.89,56.6,OK,False
94,9,customs_hub_hold,5.96,55.4,OK,False
95,9,customs_hub_hold,6.02,52.8,OK,False
96,9,customs_hub_hold,5.87,55.6,OK,False
97,9,customs_hub_hold,5.8,56.8,OK,False
98,9,customs_hub_hold,5.97,57.2,OK,False
99,9,customs_hub_hold,5.85,57.5,OK,False
100,9,customs_hub_hold,6.02,55.2,OK,False
101,9,customs_hub_hold,5.88,52.0,OK,False
102,9,customs_hub_hold,5.95,52.8,OK,False
103,9,customs_hub_hold,5.81,57.9,OK,False
104,9,customs_hub_hold,5.89,52.7,OK,False
105,9,customs_hub_hold,6.16,54.2,OK,False
106,9,customs_hub_hold,10.87,52.3,BREACH,False
107,9,customs_hub_hold,11.13,54.6,BREACH,False
108,9,customs_hub_hold,10.99,55.4,BREACH,False
109,9,customs_hub_hold,11.18,52.2,BREACH,False
110,9,customs_hub_hold,11.08,54.5,BREACH,False
111,9,customs_hub_hold,10.9,54.0,BREACH,False
112,9,customs_hub_hold,11.03,52.6,BREACH,False
113,9,customs_hub_hold,10.84,55.4,BREACH,False
114,9,customs_hub_hold,11.01,57.0,BREACH,False
115,9,customs_hub_hold,5.83,55.7,OK,False
116,9,customs_hub_hold,5.87,57.4,OK,False
117,9,customs_hub_hold,6.02,52.9,OK,False
118,9,customs_hub_hold,5.8,53.3,OK,False
119,9,customs_hub_hold,5.96,55.3,OK,False
120,9,customs_hub_hold,6.11,57.8,OK,False
121,9,customs_hub_hold,5.8,57.6,OK,False
122,9,customs_hub_hold,6.08,53.1,OK,False
123,9,customs_hub_hold,6.14,56.8,OK,False
124,9,customs_hub_hold,6.15,57.1,OK,False
125,9,customs_hub_hold,5.83,56.4,OK,False
126,9,customs_hub_hold,5.89,53.7,OK,False
127,9,customs_hub_hold,5.83,55.5,OK,False
128,9,customs_hub_hold,5.95,56.0,OK,False
129,9,customs_hub_hold,5.8,55.4,OK,False
130,9,customs_hub_hold,6.17,57.8,OK,False
131,9,customs_hub_hold,5.98,53.9,OK,False
132,9,customs_hub_hold,6.06,57.4,OK,False
133,9,customs_hub_hold,5.91,53.7,OK,False
134,9,customs_hub_hold,5.96,57.9,OK,False
135,9,last_mile_delivery,5.02,48.8,OK,False
136,9,last_mile_delivery,4.83,50.5,OK,False
137,9,last_mile_delivery,5.16,49.2,OK,False
138,9,last_mile_delivery,5.08,49.8,OK,False
139,9,last_mile_delivery,4.89,47.5,OK,False
140,9,last_mile_delivery,5.1,49.4,OK,False
141,9,last_mile_delivery,4.86,45.4,OK,False
142,9,last_mile_delivery,4.8,50.2,OK,False
143,9,last_mile_delivery,5.17,50.5,OK,False
144,9,last_mile_delivery,4.97,46.1,OK,False
145,9,last_mile_delivery,4.88,48.8,OK,False
146,9,last_mile_delivery,4.8,49.1,OK,False
147,9,last_mile_delivery,4.81,46.0,OK,False
148,9,last_mile_delivery,5.09,45.7,OK,False
149,9,last_mile_delivery,4.8,45.7,OK,False
150,9,last_mile_delivery,5.1,46.2,OK,False
151,9,last_mile_delivery,5.18,45.4,OK,False
152,9,last_mile_delivery,4.87,47.6,OK,False
153,9,last_mile_delivery,4.93,47.0,OK,False
154,9,last_mile_delivery,5.01,45.3,OK,False
155,9,last_mile_delivery,4.83,48.9,OK,False
156,9,last_mile_delivery,4.86,47.3,OK,False
157,9,last_mile_delivery,5.12,47.5,OK,False
158,9,last_mile_delivery,4.94,45.8,OK,False
159,9,last_mile_delivery,5.01,45.5,OK,False
160,9,last_mile_delivery,4.85,49.1,OK,False
161,9,last_mile_delivery,5.05,47.9,OK,False
162,9,last_mile_delivery,4.84,45.6,OK,False
163,9,last_mile_delivery,5.16,49.9,OK,False
164,9,last_mile_delivery,5.05,48.6,OK,False
0,10,cold_storage_loading,4.1,46.4,OK,False
1,10,cold_storage_loading,3.96,43.6,OK,False
2,10,cold_storage_loading,4.19,43.1,OK,False
3,10,cold_storage_loading,3.84,46.8,OK,False
4,10,cold_storage_loading,3.96,47.8,OK,False
5,10,cold_storage_loading,4.11,42.2,OK,False
6,10,cold_storage_loading,4.1,46.6,OK,False
7,10,cold_storage_loading,4.12,47.6,OK,False
8,10,cold_storage_loading,3.99,47.6,OK,False
9,10,cold_storage_loading,4.18,42.9,OK,False
10,10,cold_storage_loading,3.83,45.6,OK,False
11,10,cold_storage_loading,3.92,47.7,OK,False
12,10,cold_storage_loading,3.89,45.5,OK,False
13,10,cold_storage_loading,4.07,42.6,OK,False
14,10,cold_storage_loading,4.13,43.2,OK,False
15,10,cold_storage_loading,4.0,47.0,OK,False
16,10,cold_storage_loading,3.84,47.2,OK,False
17,10,cold_storage_loading,3.93,45.4,OK,False
18,10,cold_storage_loading,4.04,47.9,OK,False
19,10,cold_storage_loading,3.8,46.2,OK,False
20,10,cold_storage_loading,4.16,42.8,OK,False
21,10,cold_storage_loading,4.03,47.6,OK,False
22,10,cold_storage_loading,3.8,47.3,OK,False
23,10,cold_storage_loading,3.92,47.4,OK,False
24,10,cold_storage_loading,3.98,43.2,OK,False
25,10,cold_storage_loading,4.14,42.1,OK,False
26,10,cold_storage_loading,4.07,45.5,OK,False
27,10,cold_storage_loading,3.99,47.8,OK,False
28,10,cold_storage_loading,4.12,45.3,OK,False
29,10,cold_storage_loading,3.88,44.7,OK,False
30,10,highway_transit,5.15,49.5,OK,False
31,10,highway_transit,4.96,47.5,OK,False
32,10,highway_transit,5.13,49.2,OK,False
33,10,highway_transit,5.04,49.9,OK,False
34,10,highway_transit,5.03,51.8,OK,False
35,10,highway_transit,4.82,51.5,OK,False
36,10,highway_transit,5.02,50.1,OK,False
37,10,highway_transit,5.16,52.7,OK,False
38,10,highway_transit,4.9,52.7,OK,False
39,10,highway_transit,5.03,52.1,OK,False
40,10,highway_transit,4.81,51.8,OK,False
41,10,highway_transit,4.86,47.2,OK,False
42,10,highway_transit,5.14,48.8,OK,False
43,10,highway_transit,5.09,48.4,OK,False
44,10,highway_transit,4.96,47.0,OK,False
45,10,highway_transit,5.01,49.5,OK,False
46,10,highway_transit,5.19,51.6,OK,False
47,10,highway_transit,5.19,48.0,OK,False
48,10,highway_transit,5.17,47.0,OK,False
49,10,highway_transit,5.0,47.9,OK,False
50,10,highway_transit,4.89,50.8,OK,False
51,10,highway_transit,5.1,50.2,OK,False
52,10,highway_transit,5.05,52.9,OK,False
53,10,highway_transit,5.14,47.3,OK,False
54,10,highway_transit,4.85,50.2,OK,False
55,10,highway_transit,5.19,47.2,OK,False
56,10,highway_transit,5.12,47.7,OK,False
57,10,highway_transit,5.12,48.4,OK,False
58,10,highway_transit,5.08,47.2,OK,False
59,10,highway_transit,5.15,48.9,OK,False
60,10,highway_transit,4.88,50.3,OK,False
61,10,highway_transit,5.0,47.7,OK,False
62,10,highway_transit,5.17,52.0,OK,False
63,10,highway_transit,5.17,48.1,OK,False
64,10,highway_transit,4.94,51.5,OK,False
65,10,highway_transit,4.87,51.4,OK,False
66,10,highway_transit,5.17,50.7,OK,False
67,10,highway_transit,4.84,51.9,OK,False
68,10,highway_transit,5.03,48.6,OK,False
69,10,highway_transit,4.8,48.5,OK,False
70,10,highway_transit,5.17,48.9,OK,False
71,10,highway_transit,4.95,50.0,OK,False
72,10,highway_transit,4.98,47.5,OK,False
73,10,highway_transit,4.88,51.6,OK,False
74,10,highway_transit,4.8,49.3,OK,False
75,10,highway_transit,4.92,48.7,OK,False
76,10,highway_transit,5.15,47.0,OK,False
77,10,highway_transit,5.04,50.9,OK,False
78,10,highway_transit,5.12,52.1,OK,False
79,10,highway_transit,5.13,49.1,OK,False
80,10,highway_transit,5.19,50.7,OK,False
81,10,highway_transit,4.95,51.1,OK,False
82,10,highway_transit,4.87,52.5,OK,False
83,10,highway_transit,4.86,48.4,OK,False
84,10,highway_transit,5.11,49.5,OK,False
85,10,highway_transit,5.09,50.3,OK,False
86,10,highway_transit,4.86,47.4,OK,False
87,10,highway_transit,5.1,50.2,OK,False
88,10,highway_transit,4.99,51.8,OK,False
89,10,highway_transit,5.0,49.1,OK,False
90,10,customs_hub_hold,5.99,54.1,OK,False
91,10,customs_hub_hold,5.95,53.8,OK,False
92,10,customs_hub_hold,5.86,57.1,OK,False
93,10,customs_hub_hold,6.18,52.6,OK,False
94,10,customs_hub_hold,6.02,55.7,OK,False
95,10,customs_hub_hold,6.0,55.2,OK,False
96,10,customs_hub_hold,5.81,54.0,OK,False
97,10,customs_hub_hold,6.15,56.0,OK,False
98,10,customs_hub_hold,6.07,53.7,OK,False
99,10,customs_hub_hold,6.19,55.8,OK,False
100,10,customs_hub_hold,5.83,55.4,OK,False
101,10,customs_hub_hold,6.14,52.0,OK,False
102,10,customs_hub_hold,5.93,53.4,OK,False
103,10,customs_hub_hold,5.95,57.1,OK,False
104,10,customs_hub_hold,5.96,52.5,OK,False
105,10,customs_hub_hold,5.8,55.7,OK,False
106,10,customs_hub_hold,11.09,54.8,BREACH,False
107,10,customs_hub_hold,11.06,53.4,BREACH,False
108,10,customs_hub_hold,11.05,56.8,BREACH,False
109,10,customs_hub_hold,11.18,56.5,BREACH,False
110,10,customs_hub_hold,11.08,56.7,BREACH,False
111,10,customs_hub_hold,11.12,54.3,BREACH,False
112,10,customs_hub_hold,11.04,53.1,BREACH,False
113,10,customs_hub_hold,10.98,56.4,BREACH,False
114,10,customs_hub_hold,10.84,52.5,BREACH,False
115,10,customs_hub_hold,5.88,54.7,OK,False
116,10,customs_hub_hold,6.16,53.3,OK,False
117,10,customs_hub_hold,5.83,54.1,OK,False
118,10,customs_hub_hold,6.03,56.9,OK,False
119,10,customs_hub_hold,6.03,55.0,OK,False
120,10,customs_hub_hold,6.05,57.7,OK,False
121,10,customs_hub_hold,5.8,57.2,OK,False
122,10,customs_hub_hold,5.96,54.4,OK,False
123,10,customs_hub_hold,5.94,56.9,OK,False
124,10,customs_hub_hold,5.87,53.0,OK,False
125,10,customs_hub_hold,6.11,54.3,OK,False
126,10,customs_hub_hold,6.07,56.2,OK,False
127,10,customs_hub_hold,5.81,52.2,OK,False
128,10,customs_hub_hold,5.82,55.7,OK,False
129,10,customs_hub_hold,6.02,56.6,OK,False
130,10,customs_hub_hold,5.84,53.7,OK,False
131,10,customs_hub_hold,5.82,55.6,OK,False
132,10,customs_hub_hold,6.12,57.1,OK,False
133,10,customs_hub_hold,5.87,53.5,OK,False
134,10,customs_hub_hold,6.09,52.4,OK,False
135,10,last_mile_delivery,5.0,48.4,OK,False
136,10,last_mile_delivery,5.16,49.7,OK,False
137,10,last_mile_delivery,5.02,48.1,OK,False
138,10,last_mile_delivery,4.98,47.0,OK,False
139,10,last_mile_delivery,4.84,50.6,OK,False
140,10,last_mile_delivery,4.89,45.3,OK,False
141,10,last_mile_delivery,5.12,50.5,OK,False
142,10,last_mile_delivery,5.19,48.7,OK,False
143,10,last_mile_delivery,5.12,47.9,OK,False
144,10,last_mile_delivery,4.95,47.2,OK,False
145,10,last_mile_delivery,4.85,50.4,OK,False
146,10,last_mile_delivery,5.14,49.4,OK,False
147,10,last_mile_delivery,4.89,45.4,OK,False
148,10,last_mile_delivery,5.19,48.8,OK,False
149,10,last_mile_delivery,5.15,46.8,OK,False
150,10,last_mile_delivery,4.94,50.8,OK,False
151,10,last_mile_delivery,4.83,49.4,OK,False
152,10,last_mile_delivery,4.82,50.4,OK,False
153,10,last_mile_delivery,4.95,46.6,OK,False
154,10,last_mile_delivery,5.08,48.0,OK,False
155,10,last_mile_delivery,5.05,50.2,OK,False
156,10,last_mile_delivery,4.95,48.3,OK,False
157,10,last_mile_delivery,4.91,48.4,OK,False
158,10,last_mile_delivery,5.06,49.3,OK,False
159,10,last_mile_delivery,4.84,46.3,OK,False
160,10,last_mile_delivery,5.19,45.2,OK,False
161,10,last_mile_delivery,4.9,46.5,OK,False
162,10,last_mile_delivery,4.97,50.8,OK,False
163,10,last_mile_delivery,4.92,49.9,OK,False
164,10,last_mile_delivery,5.08,49.0,OK,False
0,11,cold_storage_loading,4.09,42.5,OK,False
1,11,cold_storage_loading,4.07,45.1,OK,False
2,11,cold_storage_loading,4.05,42.4,OK,False
3,11,cold_storage_loading,3.91,45.8,OK,False
4,11,cold_storage_loading,4.11,42.1,OK,False
5,11,cold_storage_loading,3.8,44.2,OK,False
6,11,cold_storage_loading,3.97,47.8,OK,False
7,11,cold_storage_loading,4.07,47.1,OK,False
8,11,cold_storage_loading,3.99,45.2,OK,False
9,11,cold_storage_loading,3.94,44.3,OK,False
10,11,cold_storage_loading,3.88,44.3,OK,False
11,11,cold_storage_loading,4.09,45.8,OK,False
12,11,cold_storage_loading,3.92,46.8,OK,False
13,11,cold_storage_loading,3.89,42.7,OK,False
14,11,cold_storage_loading,3.86,44.1,OK,False
15,11,cold_storage_loading,4.03,43.9,OK,False
16,11,cold_storage_loading,3.91,44.3,OK,False
17,11,cold_storage_loading,3.95,46.2,OK,False
18,11,cold_storage_loading,4.05,47.5,OK,False
19,11,cold_storage_loading,3.88,45.6,OK,False
20,11,cold_storage_loading,4.18,47.4,OK,False
21,11,cold_storage_loading,3.95,45.9,OK,False
22,11,cold_storage_loading,4.08,47.9,OK,False
23,11,cold_storage_loading,3.93,46.0,OK,False
24,11,cold_storage_loading,3.88,45.3,OK,False
25,11,cold_storage_loading,3.83,44.9,OK,False
